id,insp_result_code,hs_code,ent_property,consignor_code,trade_mode_code,purpose_code,trade_country_code,prod_reg_no
2450,1.0,0.016562,0.004482,0.5,0.0049700000000000005,0.009394,0.001354,0.047619
3744,0.0,0.000545,0.004482,0.0,0.0049700000000000005,0.001506,0.001842,0.0
1044,1.0,0.02798,0.004482,0.090566,0.0049700000000000005,0.015571999999999999,0.014853,0.090566
1933,1.0,0.030981,0.008799,0.030588,0.0049700000000000005,0.015571999999999999,0.008303,0.030588
1850,1.0,0.005698,0.004482,0.007278,0.0049700000000000005,0.015571999999999999,0.006654,0.009474
5215,0.0,0.0007,0.001516,0.0,0.000724,0.001506,0.0009939999999999999,0.0
5180,0.0,0.0005,0.001516,0.0,2.8000000000000003e-05,0.001506,0.00183,0.0
5252,0.0,0.00038199999999999996,0.004482,0.0,0.0049700000000000005,0.001506,0.00183,0.0
1021,1.0,0.02908,0.008799,0.125523,0.0049700000000000005,0.015571999999999999,0.005453,0.14285699999999998
1579,1.0,0.0492,0.008799,0.00288,0.0049700000000000005,0.001506,0.004224,0.019391
2643,1.0,0.004468,0.008799,0.000935,0.0049700000000000005,0.015571999999999999,0.008303,0.001007
2879,0.0,0.044910000000000005,0.008799,0.014544999999999999,0.0049700000000000005,0.015571999999999999,0.014853,0.014544999999999999
5005,0.0,0.0005,0.004482,0.0,0.0049700000000000005,0.001506,0.002755,0.0
724,1.0,0.018702,0.007215999999999999,0.024916,0.0049700000000000005,0.001506,0.003713,0.024985
3588,0.0,0.0,0.001516,0.0,0.0,0.001506,0.0009939999999999999,0.0
5056,0.0,0.00038199999999999996,0.007215999999999999,0.001848,0.0049700000000000005,0.001506,0.00183,0.0
974,1.0,0.030981,0.004482,0.019272,0.0049700000000000005,0.015571999999999999,0.014853,0.019027000000000002
2690,1.0,0.0028539999999999998,0.004482,0.007788,0.0049700000000000005,0.001506,0.001527,0.076923
1702,1.0,0.02798,0.004482,0.010078,0.0049700000000000005,0.015571999999999999,0.014853,0.006536
3965,0.0,0.002561,0.001516,0.0,0.0049700000000000005,0.001506,0.001905,0.0035310000000000003
3019,0.0,0.0019320000000000001,0.004482,0.0,0.0049700000000000005,0.001506,0.005025,0.0
2155,1.0,0.030981,0.004482,0.033888999999999996,0.0049700000000000005,0.015571999999999999,0.02437,0.037956000000000004
1467,1.0,0.02908,0.001301,0.044444,0.0049700000000000005,0.015571999999999999,0.00183,0.03871
5304,0.0,0.000545,0.007215999999999999,0.000958,0.0049700000000000005,0.001506,0.001615,0.0
822,1.0,0.031382,0.008799,0.097826,0.0049700000000000005,0.015571999999999999,0.012781,0.097826
2301,1.0,0.014888,0.008799,0.089744,0.0049700000000000005,0.015571999999999999,0.014853,0.089744
2849,0.0,0.002561,0.004482,0.0,0.0049700000000000005,0.001506,0.008303,0.0
261,1.0,0.0492,0.007215999999999999,0.01292,0.0049700000000000005,0.001506,0.003713,0.049451
2247,1.0,0.02908,0.008799,0.125523,0.0049700000000000005,0.015571999999999999,0.005453,0.14285699999999998
4489,0.0,0.0,0.008799,0.0,0.0049700000000000005,0.001506,0.001718,0.0
1337,1.0,0.007501000000000001,0.004482,0.02,0.0049700000000000005,0.009394,0.001527,0.006515000000000001
785,1.0,0.030981,0.008799,0.081761,0.0049700000000000005,0.015571999999999999,0.012781,0.081761
3737,0.0,0.0,0.004482,0.0,0.0049700000000000005,0.001506,0.002889,0.0
836,1.0,0.030981,0.008799,0.349727,0.0049700000000000005,0.015571999999999999,0.02437,0.335025
2472,1.0,0.005219,0.004482,0.023809999999999998,0.0049700000000000005,0.015571999999999999,0.000802,0.014436000000000001
2410,1.0,0.022522999999999998,0.001301,0.044444,0.0049700000000000005,0.015571999999999999,0.005453,0.03871
5163,0.0,0.000336,0.004482,0.000468,0.0049700000000000005,0.001506,0.00183,0.000505
298,1.0,0.027087,0.004482,0.036289999999999996,0.0049700000000000005,0.015571999999999999,0.026629000000000003,0.035577
2922,0.0,0.006797,0.001516,0.006047,0.000724,0.015571999999999999,0.004224,0.006014
3207,0.0,0.00038199999999999996,0.001516,0.0,2.8000000000000003e-05,0.001506,0.001042,0.0
5205,0.0,0.000336,0.004482,0.00018,0.0049700000000000005,0.001506,0.003713,0.000335
5500,0.0,7e-05,0.001516,0.0,0.000724,0.001506,0.001718,0.0
2364,1.0,0.085714,0.007215999999999999,0.5,0.0049700000000000005,0.001506,0.001519,0.4
1391,1.0,0.030981,0.008799,0.044944,0.0049700000000000005,0.015571999999999999,0.014853,0.044944
5302,0.0,0.0005,0.007215999999999999,0.0,0.000724,0.001506,0.00183,0.0
828,1.0,0.166667,0.007215999999999999,0.029702999999999997,0.0049700000000000005,0.001506,0.001324,0.018293
3490,0.0,0.00038199999999999996,0.001516,0.0,2.8000000000000003e-05,0.001506,0.0019199999999999998,0.0
165,1.0,0.333333,0.008799,0.012367,0.0049700000000000005,0.001506,0.029862,0.181818
2906,0.0,0.027087,0.008799,0.042234,0.0049700000000000005,0.015571999999999999,0.014853,0.042292
4642,0.0,0.00036899999999999997,0.001516,0.0,2.8000000000000003e-05,0.001506,0.0,0.0
2430,1.0,0.0028539999999999998,0.004482,0.007788,0.0049700000000000005,0.001506,0.008242,0.076923
3380,0.0,0.0,0.004482,0.0,0.0049700000000000005,0.001506,0.0019199999999999998,0.0
4238,0.0,0.00036899999999999997,0.001301,0.0,0.000724,0.001506,0.001519,0.0
13,1.0,0.004057,0.004482,0.031915,0.0049700000000000005,0.009394,0.00186,0.015038
2703,1.0,0.00495,0.004482,0.011747,0.0049700000000000005,0.001506,0.001075,0.009890000000000001
1747,1.0,0.002841,0.001301,0.001035,0.0049700000000000005,0.001506,0.00183,0.001035
3187,0.0,0.000336,0.001516,0.0,0.0049700000000000005,0.001506,0.00183,0.0
4210,0.0,0.007501000000000001,0.001516,0.01227,0.0049700000000000005,0.009394,0.002478,0.009346
